primary_alias_key,row_count,first_date_iso,last_date_iso,channel_bucket_top,product_family_top,suggested_grade_top,landing_paths,ledger_path_candidates,example_management_memo,example_generated_url,existing_mapping_status,existing_selected_campaign_id,existing_selected_campaign_name,existing_confidence,existing_review_reason,next_join_key_recommendation
meta_biocom_mybongreel2_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/mybong,/mybong,메타광고_바이오컴_안채린공구2차릴스_음과검,https://biocom.kr/mybong?utm_source=meta_biocom_mybongreel2_igg&utm_medium=meta_biocom_mybongreel2_igg&utm_campaign=meta_biocom_mybongreel2_igg&utm_content=meta_biocom_mybongreel2_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_mybongreelsend_igg,1,2025-03-12,2025-03-12,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/igg_store,/igg_store;/iggstore,메타광고_바이오컴_안채린님공구종료릴스_지연성알러지검사,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_mybongreelsend_igg&utm_medium=meta_biocom_mybongreelsend_igg&utm_campaign=meta_biocom_mybongreelsend_igg&utm_content=meta_biocom_mybongreelsend_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nailstory_biobalance,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/HealthFood,/HealthFood,메타광고_바이오컴_손톱증상_바이오밸런스,https://biocom.kr/HealthFood/?idx=97&utm_source=meta_biocom_nailstory_biobalance&utm_medium=meta_biocom_nailstory_biobalance&utm_campaign=meta_biocom_nailstory_biobalance&utm_content=meta_biocom_nailstory_biobalance,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanabebe03_igg,1,2026-03-15,2026-03-15,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nanabebe_03,/nanabebe03;/nanabebe_03,메타광고_바이오컴_나나베베공구03_음과검,https://biocom.kr/nanabebe_03?utm_source=meta_biocom_nanabebe03_igg&utm_medium=meta_biocom_nanabebe03_igg&utm_campaign=meta_biocom_nanabebe03_igg&utm_content=meta_biocom_nanabebe03_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanabebe04_iggmineral,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nanabebe04,/nanabebe04,메타광고_바이오컴_나나베베4차_음과검영중검,https://biocom.kr/nanabebe04?utm_source=meta_biocom_nanabebe04_iggmineral&utm_medium=meta_biocom_nanabebe04_iggmineral&utm_campaign=meta_biocom_nanabebe04_iggmineral&utm_content=meta_biocom_nanabebe04_iggmineral,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanabebemarket,1,2026-01-10,2026-01-10,meta_paid_or_meta_candidate,unknown,B_alias_candidate_needs_meta_api_join,/nanabebe02,/nanabebe02,메타광고_바이오컴_나나베베공구,https://biocom.kr/nanabebe02?utm_source=meta_biocom_nanabebemarket&utm_medium=meta_biocom_nanabebemarket&utm_campaign=meta_biocom_nanabebemarket&utm_content=meta_biocom_nanabebemarket,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanabebereel1_igg,1,2025-10-24,2025-10-24,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/shop_view,/shop_view;/shopview,메타광고_바이오컴_나나베베공구릴스1_음과검,https://biocom.kr/shop_view/?idx=377&utm_source=meta_biocom_nanabebereel1_igg&utm_medium=meta_biocom_nanabebereel1_igg&utm_campaign=meta_biocom_nanabebereel1_igg&utm_content=meta_biocom_nanabebereel1_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanabebereel2_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/shop_view,/shop_view;/shopview,메타광고_바이오컴_나나베베공구릴스2_음과검,https://biocom.kr/shop_view/?idx=377&utm_source=meta_biocom_nanabebereel2_igg&utm_medium=meta_biocom_nanabebereel2_igg&utm_campaign=meta_biocom_nanabebereel2_igg&utm_content=meta_biocom_nanabebereel2_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nanacoach_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nana,/nana,메타광고_바이오컴_나나코치공구,https://biocom.kr/nana?utm_source=meta_biocom_nanacoach_igg&utm_medium=meta_biocom_nanacoach_igg&utm_campaign=meta_biocom_nanacoach_igg&utm_content=meta_biocom_nanacoach_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_naversearch_dangdang,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/HealthFood,/HealthFood,메타광고_바이오컴_네이버검색_당당케어,https://biocom.kr/HealthFood/?idx=317&utm_source=meta_biocom_naversearch_dangdang&utm_medium=meta_biocom_naversearch_dangdang&utm_campaign=meta_biocom_naversearch_dangdang&utm_content=meta_biocom_naversearch_dangdang,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nayoungpost_igg,1,2025-03-14,2025-03-14,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nayoungmeal,/nayoungmeal,메타광고_바이오컴_나영님(거제식당)공구게시글_지연성알러지,https://biocom.kr/nayoungmeal?fbclid=PAZXh0bgNhZW0CMTEAAaZ1ny4-eA-k87Hbj5VLNVw8kGREoJsybYhe3klkOqmxVauhLN-iALTPDW0_aem_BPN2iUi9CGJuosh0r6hT1w&utm_source=meta_biocom_nayoungpost_igg&utm_medium=meta_biocom_nayoungpost_igg&utm_campaign=meta_biocom_nayoungpost_igg&utm_content=meta_biocom_nayoungpost_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nayoungpostend_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/igg_store,/igg_store;/iggstore,메타광고_바이오컴_나영님(거제식당)공구게시글종료_지연성알러지,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_nayoungpostend_igg&utm_medium=meta_biocom_nayoungpostend_igg&utm_campaign=meta_biocom_nayoungpostend_igg&utm_content=meta_biocom_nayoungpostend_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_newyear_oganic1,1,,,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,/organicacid_store,/organicacid_store;/organicacidstore,메타광고_바이오컴_신년업데이트_종대사1,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_newyear_oganic1&utm_medium=meta_biocom_newyear_oganic1&utm_campaign=meta_biocom_newyear_oganic1&utm_content=meta_biocom_newyear_oganic1,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nininyonyo1_igg,1,2025-04-09,2025-04-09,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nini_nyonyo,/nini_nyonyo;/nininyonyo,메타광고_니니뇨뇨툰1_음식물과민증검사,https://biocom.kr/nini_nyonyo?utm_source=meta_biocom_nininyonyo1_igg&utm_medium=meta_biocom_nininyonyo1_igg&utm_campaign=meta_biocom_nininyonyo1_igg&utm_content=meta_biocom_nininyonyo1_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nodiet_acid,1,,,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,/organicacid_store,/organicacid_store;/organicacidstore,메타광고_바이오컴_많이안먹는데안빠지는이유_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_nodiet_acid&utm_medium=meta_biocom_nodiet_acid&utm_campaign=meta_biocom_nodiet_acid&utm_content=meta_biocom_nodiet_acid,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nuro_preorder_call,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/1498095193,/1498095193,메타광고_바이오컴_뉴로마스터_사전예약_통화상담,https://biocom.kr/1498095193/?idx=198&utm_source=meta_biocom_nuro_preorder_call&utm_medium=meta_biocom_nuro_preorder_call&utm_campaign=meta_biocom_nuro_preorder_call&utm_content=meta_biocom_nuro_preorder_call,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nuro_preorder_teamketo,1,2025-03-25,2025-03-25,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/1498095193,/1498095193,메타광고_바이오컴_뉴로마스터_사전예약_윤겸님영상,https://biocom.kr/1498095193/?idx=198&utm_source=meta_biocom_nuro_preorder_teamketo&utm_medium=meta_biocom_nuro_preorder_teamketo&utm_campaign=meta_biocom_nuro_preorder_teamketo&utm_content=meta_biocom_nuro_preorder_teamketo,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nuromasterievew_nuromaster,1,2026-03-19,2026-03-19,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,,,메타광고_바이오컴_뉴로마스터후기_뉴로마스터,뉴로마스터 은행잎추출물 요오드 홍경천추출물 혈액순환 기억력 집중력 영양제?utm_source=meta_biocom_nuromasterievew_nuromaster&utm_medium=meta_biocom_nuromasterievew_nuromaster&utm_campaign=meta_biocom_nuromasterievew_nuromaster&utm_content=meta_biocom_nuromasterievew_nuromaster,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nurostory_nuro,1,2025-11-07,2025-11-07,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/shop_view,/shop_view;/shopview,메타광고_바이오컴_영양제추천인스스_뉴로마스터,https://biocom.kr/shop_view/?idx=198&utm_source=meta_biocom_nurostory_nuro&utm_medium=meta_biocom_nurostory_nuro&utm_campaign=meta_biocom_nurostory_nuro&utm_content=meta_biocom_nurostory_nuro,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_nurseforestmarket_igg,1,2025-12-03,2025-12-03,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/nurse_forest,/nurse_forest;/nurseforest,메타광고_바이오컴_마이메르시공구_음과검,https://biocom.kr/nurse_forest?utm_source=meta_biocom_nurseforestmarket_igg&utm_medium=meta_biocom_nurseforestmarket_igg&utm_campaign=meta_biocom_nurseforestmarket_igg&utm_content=meta_biocom_nurseforestmarket_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_officediet_bangtanjelly,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/HealthFood,/HealthFood,메타광고_바이오컴_직장인다이어트_방탄젤리,https://biocom.kr/HealthFood/?idx=279&utm_source=meta_biocom_officediet_bangtanjelly&utm_medium=meta_biocom_officediet_bangtanjelly&utm_campaign=meta_biocom_officediet_bangtanjelly&utm_content=meta_biocom_officediet_bangtanjelly,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_oftenfood_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/igg_store,/igg_store;/iggstore,메타광고_바이오컴_자주먹는음식무물_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_oftenfood_igg&utm_medium=meta_biocom_oftenfood_igg&utm_campaign=meta_biocom_oftenfood_igg&utm_content=meta_biocom_oftenfood_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_oneday3_biobalance,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/HealthFood,/HealthFood,메타광고_바이오컴_하루3알_바이오밸런스,https://biocom.kr/HealthFood/?idx=97&utm_source=meta_biocom_oneday3_biobalance&utm_medium=meta_biocom_oneday3_biobalance&utm_campaign=meta_biocom_oneday3_biobalance&utm_content=meta_biocom_oneday3_biobalance,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pb_mineral,1,,,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/shop_view,/shop_view;/shopview,메타광고_바이오컴_중금속독소_영중검,https://biocom.kr/shop_view/?idx=6&utm_source=meta_biocom_pb_mineral&utm_medium=meta_biocom_pb_mineral&utm_campaign=meta_biocom_pb_mineral&utm_content=meta_biocom_pb_mineral,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_personalized_mineral,1,,,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/mineraltest_store,/mineraltest_store;/mineralteststore,메타광고_바이오컴_맞춤영양제찾는법_영중검,https://biocom.kr/mineraltest_store/?idx=6&utm_source=meta_biocom_personalized_mineral&utm_medium=meta_biocom_personalized_mineral&utm_campaign=meta_biocom_personalized_mineral&utm_content=meta_biocom_personalized_mineral,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pingpong_mineral,1,2025-08-05,2025-08-05,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/pingpong_soo,/pingpong_soo;/pingpongsoo,메타광고_바이오컴_핑퐁쑤_영양중금속,https://biocom.kr/pingpong_soo?utm_source=meta_biocom_pingpong_mineral&utm_medium=meta_biocom_pingpong_mineral&utm_campaign=meta_biocom_pingpong_mineral&utm_content=meta_biocom_pingpong_mineral,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pingpong_mineral_conversion,1,2025-08-07,2025-08-07,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/pingpong_soo,/pingpong_soo;/pingpongsoo,메타광고_바이오컴_핑퐁쑤_영양중금속_전환목표,https://biocom.kr/pingpong_soo?utm_source=meta_biocom_pingpong_mineral_conversion&utm_medium=meta_biocom_pingpong_mineral_conversion&utm_campaign=meta_biocom_pingpong_mineral_conversion&utm_content=meta_biocom_pingpong_mineral_conversion,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pingpong_mineral_post_conversion,1,,,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/pingpong_soo,/pingpong_soo;/pingpongsoo,메타광고_바이오컴_핑퐁쑤_영양중금속_게시글_전환,https://biocom.kr/pingpong_soo?utm_source=meta_biocom_pingpong_mineral_post_conversion&utm_medium=meta_biocom_pingpong_mineral_post_conversion&utm_campaign=meta_biocom_pingpong_mineral_post_conversion&utm_content=meta_biocom_pingpong_mineral_post_conversion,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pingpong_mineral_reels_mieneralcam,1,2025-08-08,2025-08-08,meta_paid_or_meta_candidate,mineral,B_alias_candidate_needs_meta_api_join,/pingpong_soo,/pingpong_soo;/pingpongsoo,메타광고_바이오컴_핑퐁쑤_영양중금속_릴스_영중검캠페인,https://biocom.kr/pingpong_soo?utm_source=meta_biocom_pingpong_mineral_reels_mieneralcam&utm_medium=meta_biocom_pingpong_mineral_reels_mieneralcam&utm_campaign=meta_biocom_pingpong_mineral_reels_mieneralcam&utm_content=meta_biocom_pingpong_mineral_reels_mieneralcam,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_present_acid,1,,,meta_paid_or_meta_candidate,organicacid,B_alias_candidate_needs_meta_api_join,/organicacid_store,/organicacid_store;/organicacidstore,메타광고_바이오컴_부모님선물_종대사,https://biocom.kr/organicacid_store/?idx=259&utm_source=meta_biocom_present_acid&utm_medium=meta_biocom_present_acid&utm_campaign=meta_biocom_present_acid&utm_content=meta_biocom_present_acid,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_proteinstory_igg,1,2025-11-04,2025-11-04,meta_paid_or_meta_candidate,igg,B_split_required_existing,/igg_store,/igg_store;/iggstore,메타광고_바이오컴_단백질인스스_음과검,https://biocom.kr/igg_store/?idx=85&utm_source=meta_biocom_proteinstory_igg&utm_medium=meta_biocom_proteinstory_igg&utm_campaign=meta_biocom_proteinstory_igg&utm_content=meta_biocom_proteinstory_igg,split_required,,,growth_manual_split_required,"2026-05-04 16:10 KST 그로스파트 수동 확인 엑셀(campaign-mapping-manual-check-template-20260505.xlsx): URL Parameters에 alias가 존재하지만 어드밴티지+, 전환캠페인, 추가 campaign 후보가 있어 날짜/ad id로 분리한다. 단일 공동구매 campaign 확정은 해제한다.",alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_1,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_1,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_1&utm_medium=meta_biocom_pungsungbalance_1&utm_campaign=meta_biocom_pungsungbalance_1&utm_content=meta_biocom_pungsungbalance_1,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_10,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_10,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_10&utm_medium=meta_biocom_pungsungbalance_10&utm_campaign=meta_biocom_pungsungbalance_10&utm_content=meta_biocom_pungsungbalance_10,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_11,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_11,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_11&utm_medium=meta_biocom_pungsungbalance_11&utm_campaign=meta_biocom_pungsungbalance_11&utm_content=meta_biocom_pungsungbalance_11,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_2,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_2,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_2&utm_medium=meta_biocom_pungsungbalance_2&utm_campaign=meta_biocom_pungsungbalance_2&utm_content=meta_biocom_pungsungbalance_2,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_3,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_3,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_3&utm_medium=meta_biocom_pungsungbalance_3&utm_campaign=meta_biocom_pungsungbalance_3&utm_content=meta_biocom_pungsungbalance_3,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_4,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_4,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_4&utm_medium=meta_biocom_pungsungbalance_4&utm_campaign=meta_biocom_pungsungbalance_4&utm_content=meta_biocom_pungsungbalance_4,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_5,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_5,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_5&utm_medium=meta_biocom_pungsungbalance_5&utm_campaign=meta_biocom_pungsungbalance_5&utm_content=meta_biocom_pungsungbalance_5,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_6,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_6,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_6&utm_medium=meta_biocom_pungsungbalance_6&utm_campaign=meta_biocom_pungsungbalance_6&utm_content=meta_biocom_pungsungbalance_6,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_7,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_7,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_7&utm_medium=meta_biocom_pungsungbalance_7&utm_campaign=meta_biocom_pungsungbalance_7&utm_content=meta_biocom_pungsungbalance_7,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_8,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_8,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_8&utm_medium=meta_biocom_pungsungbalance_8&utm_campaign=meta_biocom_pungsungbalance_8&utm_content=meta_biocom_pungsungbalance_8,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_pungsungbalance_9,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/supplements,/supplements,메타광고_바이오컴_풍성밸런스_9,https://biocom.kr/supplements/?idx=171&utm_source=meta_biocom_pungsungbalance_9&utm_medium=meta_biocom_pungsungbalance_9&utm_campaign=meta_biocom_pungsungbalance_9&utm_content=meta_biocom_pungsungbalance_9,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_questionstory_recoverystore,1,,,meta_paid_or_meta_candidate,unknown,B_alias_candidate_needs_meta_api_join,/miribio/products/12741855071,/miribio/products/12741855071,메타광고_바이오컴_무물스토리_스스상페,https://smartstore.naver.com/miribio/products/12741855071?utm_source=meta_biocom_questionstory_recoverystore&utm_medium=meta_biocom_questionstory_recoverystore&utm_campaign=meta_biocom_questionstory_recoverystore&utm_content=meta_biocom_questionstory_recoverystore,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_raelfit_igg,1,,,meta_paid_or_meta_candidate,igg,B_alias_candidate_needs_meta_api_join,/raelfit,/raelfit,메타광고_바이오컴_라엘핏릴스_음과검,https://biocom.kr/raelfit?utm_source=meta_biocom_raelfit_igg&utm_medium=meta_biocom_raelfit_igg&utm_campaign=meta_biocom_raelfit_igg&utm_content=meta_biocom_raelfit_igg,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_raelfit_reel1,1,2025-09-18,2025-09-18,meta_paid_or_meta_candidate,unknown,B_alias_candidate_needs_meta_api_join,/raelfit,/raelfit,메타광고_바이오컴_라엘핏공구_릴스1,https://biocom.kr/raelfit?utm_source=meta_biocom_raelfit_reel1&utm_medium=meta_biocom_raelfit_reel1&utm_campaign=meta_biocom_raelfit_reel1&utm_content=meta_biocom_raelfit_reel1,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_raelfit_reel2,1,,,meta_paid_or_meta_candidate,unknown,B_alias_candidate_needs_meta_api_join,/raelfit,/raelfit,메타광고_바이오컴_라엘핏공구_릴스2,https://biocom.kr/raelfit?utm_source=meta_biocom_raelfit_reel2&utm_medium=meta_biocom_raelfit_reel2&utm_campaign=meta_biocom_raelfit_reel2&utm_content=meta_biocom_raelfit_reel2,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_resetdayinstastory_resetday,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/shop_view,/shop_view;/shopview,메타광고_바이오컴_리셋인스스_리셋데이,https://biocom.kr/shop_view/?idx=409&utm_source=meta_biocom_resetdayinstastory_resetday&utm_medium=meta_biocom_resetdayinstastory_resetday&utm_campaign=meta_biocom_resetdayinstastory_resetday&utm_content=meta_biocom_resetdayinstastory_resetday,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_resetearlybird,1,,,meta_paid_or_meta_candidate,supplements,B_alias_candidate_needs_meta_api_join,/HealthFood,/HealthFood,메타광고_바이오컴_리셋데이사전예약,https://biocom.kr/HealthFood/?idx=409&utm_source=meta_biocom_resetearlybird&utm_medium=meta_biocom_resetearlybird&utm_campaign=meta_biocom_resetearlybird&utm_content=meta_biocom_resetearlybird,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
meta_biocom_review_heart,1,,,meta_paid_or_meta_candidate,pet,B_alias_candidate_needs_meta_api_join,/puremgpro,/puremgpro,메타광고_바이오컴펫_후기소재_심장병소구,https://biocompet.kr/puremgpro/?idx=11&utm_source=meta_biocom_review_heart&utm_medium=meta_biocom_review_heart&utm_campaign=meta_biocom_review_heart&utm_content=meta_biocom_review_heart,,,,,,alias + landing_path + Meta API ads/adcreatives URL join
